,x,y,z,w
0,-0.32568042964611843,-0.6588588717943874,1.6837252319884435,1.0426572650523958
1,-0.17021823690201027,0.11261711604631278,0.235088430350796,1.8469259189393918
2,-0.08454663775128385,-0.8957170031899887,0.9719406981010348,1.234723947600017
3,-0.3603281128474837,0.7317769227392353,0.017590957259649015,-0.45076934608468694
4,-0.07104848275474819,1.5045395716768608,0.22017797865846722,0.4293349113168041
5,-1.117620746377335,-0.28404241859545737,-0.0834692217094423,0.08427338922284257
6,-0.20648576755294698,0.02516866168814503,-0.2902366020273472,1.607592401221563
7,0.009643667180389432,-0.06517767739045584,0.09273904166487752,1.8307047614567633
8,0.2217595046813921,0.9888050431177526,0.9283720576467811,1.354100548219643
9,-0.5746060130075075,1.3098825129479736,0.4304260450374179,0.9184331031295164
10,-0.4447280625475224,0.70140593011074,0.6606288601915654,0.7613291379464918
11,0.007695623888384817,0.08138896788991482,0.13011665073204728,2.2517734085951733
12,-0.3985173793163502,-1.0438306859069053,0.9722964996874212,1.219512833051337
13,-0.9093473217635596,-0.5177200091092742,-0.04175865657304941,-0.0035361825881684455
14,-0.3754464179967266,0.7932305689788925,0.5888875427411291,1.2984398816714362
15,-1.0980204806851233,0.1290645629144884,-0.2807057350138901,0.6253425590078231
16,-1.0251008256108272,0.31343173033620325,0.3162903310991569,0.19857338117681905
17,1.3076838789727394,0.8112350079016597,0.1539967820776188,-0.15076041900602372
18,-0.8983908718635475,-1.409314790021074,0.4296707460604289,0.20654227801813219
19,0.7028833920533069,-0.2945890993647656,0.20248584629871194,0.2760973136107116
20,-0.733288849193859,-0.24704432252954572,-0.12830159943402447,-0.2824438639204657
21,0.7847567341920296,0.6769713363490407,0.5844525014503011,1.365962493305103
22,-1.4777623451273598,0.34914320984880864,0.05791006256293709,-0.8079819825008019
23,1.3640412889457783,1.1898348550221736,0.13855271325838162,-1.2057396048443763
24,1.7498840393663309,-0.482623443802996,0.26959768651567656,-0.09364622216233698
25,0.6227019098230295,0.2431266964945073,-0.32030353674225837,-0.3262055109661462
26,0.4749055874615268,-0.5902361307072724,0.5996533776174986,0.7205125076253523
27,-0.06448941820156004,-1.2836343918209139,0.2891720497128083,0.9832382812377598
28,-1.373119267184531,0.2072806182883401,0.1466356142923715,0.3473916351345387
29,-0.6492118893765234,1.551181975417908,1.2851580953690471,1.1822337441900739
30,0.10324132678600277,0.6961307569126508,1.6913008867758634,0.15496317221992717
31,-0.3844468963191595,0.872619993434512,0.874758307447039,1.0842362012028817
32,1.1342373570465956,-0.34522987624371576,0.3303172140675856,-0.25319570756393284
33,-0.794377943455206,-1.3876630638948684,1.231688484683587,1.043052477569936
34,-0.8263907103740634,0.9036611879713786,0.6636257544508727,1.2849949235432272
35,0.8576550673901712,-0.19901043491887077,0.14783410726413146,0.47054304407385683
36,-0.4329528422938092,-1.1075405909207956,0.8031234165865627,0.6230105637273571
37,1.2775716348043011,1.0837681832449477,0.6679260618796555,1.200911275225039
38,-0.7243033951016915,0.7659815091881675,0.1221406857581186,-0.20921472461813426
39,-1.1384755435370697,0.38094696982307996,0.639231590687918,1.0400439620289081
40,0.7565895233174399,1.0410641306163742,-0.2349149800221754,0.07795901409856774
41,-1.2970250989528145,-0.6768168062837367,-0.04675568251482395,0.2266730637265414
42,-0.1560969912541194,0.1130351755906419,0.2011638213386261,2.0980531488151444
43,-1.041107052431953,1.3107322054064938,0.35761887528456926,0.6571921199044781
44,1.6457189348395822,-0.58866507415047,0.05336558569311743,0.15618463528507698
45,-1.0383047194687796,0.7255418668186566,0.5664466442601472,-0.060620196685478904
46,-1.3797003090885487,1.0806875900513546,-0.03819125316758682,0.03607651916771926
47,1.3503903731599223,-0.689054598350719,1.3684693991084897,1.289729665995087
48,-0.905940595318091,0.974845208853625,-0.10408261563151112,0.12690613403854156
49,-1.3407003039417273,1.0329012696667652,0.921175589025602,0.5349925297700626
50,-0.3720774599323179,0.8479378466791047,1.3248026600209823,0.9834262985380317
51,0.9009307274623681,0.09029548343691154,-0.4707451280614936,0.16521686245264414
52,0.9411863428939174,-1.0687626312142682,0.019563832044169786,0.25976437284308423
53,-0.1948169319716755,1.6271858654776268,1.4724094547702946,1.1746474451538553
54,1.5700682675828634,-0.2988552318784385,-0.319079073810802,-0.13630360843961245
55,-0.13607191345924077,0.08915093302040379,0.18930318879305377,2.27687455652306
56,0.5576105391197552,1.4645507816502352,1.3751078889951576,1.4884078628350639
57,-0.6913709134201542,0.9575252488066558,1.4106093116922878,0.9403187529794571
58,0.14851705849987146,0.04067215221971933,0.06890655370609909,2.191186411418615
59,0.19085625519355412,-0.9963671324273117,1.5574482445252755,1.4831081422923247
60,0.07213327038784713,-0.21466033972345597,-0.48863568372341887,1.9221799299465365
61,-0.2155200142713439,-1.4943984868232518,0.7204935422628915,0.8776103162663953
62,-0.5464025477888548,0.610649657284947,-0.16723362555965499,-0.33577280368046764
63,0.06524036061744656,-0.07204628076808285,0.12059102385282744,1.8736018878052183
64,-0.6646510901657559,0.6780155583671329,-0.9122861993347339,0.08399838384190726
65,-1.0099416798299148,1.1993885399223247,0.13027135675960005,-0.2895617376756711
66,0.0673678463747296,-0.3202258411215619,-0.02718547735465192,1.7433313213474935
67,-0.23053564151993833,1.1776348605283642,1.1964710154636409,0.868310124576302
68,1.0454777250813336,-1.3152366915237819,1.0692584030889651,0.46613724887318275
69,1.0027666326514721,-0.6387176768466759,-0.270824333789754,0.103332154261873
70,-0.521766485167772,-1.5769507067451305,1.0931533671310674,0.5447009392862998
71,-0.08254353946821667,0.0715790594804027,0.22130253208343714,2.3275491644609767
72,0.006327101131116398,0.23738039664447233,-0.07849108648400098,1.4550486593871832
73,-0.997896681412677,-0.22196281754234343,-0.17452156151347883,0.04691295647393592
74,-0.38430368942533694,-1.3121904322099052,0.5348461089859843,1.7000523000926342
75,-0.23543477646944808,-0.21728857420821007,0.24754653836328558,1.871413622036984
76,1.2997582559362268,-0.8992882717073624,0.48632237891788116,-0.7478530555089984
77,1.0699701900681038,0.11180682276428859,0.3342780597149429,0.675882836667402
78,-1.1938052251959566,0.46046104602582427,-0.0017434872919240263,0.3007723608094835
79,0.902396045767881,1.8963551358829207,0.18633826321111358,0.07940135446715203
80,0.09269996380921972,0.17517514187235758,-0.18477114433530878,1.868053798252562
81,0.5414399521397468,1.0965433538996285,0.8889825656548024,0.652231696638417
82,-0.1817837638713528,-0.39576192629353724,0.6694591291543093,0.7337236720115097
83,0.842218071527141,1.1951002476083041,1.3721951104086074,0.4886670189162535
84,-0.36478497326993914,-0.8346056530788357,0.8464385956145152,1.182860857586578
85,-0.8714121223451975,1.3788835603699323,1.2222445009672593,0.5280251689455109
86,-0.13675298999268556,-0.06320547854712952,0.06282767944063701,1.7586046769653176
87,-1.415308259422265,0.8120720656166541,1.0539298840990197,1.1044468320845706
88,-0.690854073089245,-0.2588482411585404,-0.42825356603991077,-0.022232010079314166
89,1.2474245405814677,0.293889391603051,0.45072579289108794,-0.3684446115590833
90,0.4876886632121997,-0.4834151261624365,0.15087560438990577,0.4080583496811386
91,0.014090047806548585,0.002284946093715359,0.5048251940168708,2.2287853615210667
92,-0.4719070130177176,-1.1573701481176781,1.1800090253202435,0.8647327141336989
93,0.08520629102169694,-0.034217916860187936,-0.06177067715433538,2.4601049707372282
94,-0.5323439501001278,-0.8280400365808592,0.7215225066935704,1.0214525133741874
95,-1.2914558339674223,-0.3266066109482166,-0.13895143663234902,-0.39048622803974725
96,-1.0862595187038107,0.11237995326985051,0.5238229153404035,-0.3713381975547697
97,-0.9879935858229738,-0.490387571207159,-0.5118675374487297,-0.3218112530012768
98,-0.09169082262069274,0.5330222921326206,1.526846329311468,0.7692538956233831
99,-0.6511491155647697,1.1037844524647185,0.8532849494294802,0.7731818095525366
100,1.0432080783730258,0.11782381374372496,0.12574823580341002,-0.10656213634526422
