,x,y
0,5.029624193267279,0.22086149280957734
1,0.22764036724688166,0.9924973365605253
2,0.7531424248345311,0.03656080362938442
3,5.071101288109885,0.388115785730647
4,5.192057822301497,0.32097440157291196
5,4.532916724804525,-1.2591752605755322
6,3.52474482968261,0.2928505814532297
7,-0.4133213903081529,-0.06441667848074407
8,6.999386463111259,0.8435033950561195
9,0.412978158133253,0.9962758364143285
10,4.894780896956954,1.308300970621259
11,5.150688737739435,1.72262393686659
12,0.4874047979860922,0.8114298549274986
13,8.330781330841853,-0.18865693567794797
14,8.284938993762191,0.16589935771345962
15,1.825095972460781,0.7748601189826785
16,5.507774687919158,1.0926576758803828
17,6.469464242462665,0.6096842104218603
18,1.6498779699754058,1.097034742478105
19,0.20315343059988092,0.16911455030820519
20,7.92984095591195,0.14643657874045793
21,7.957769698345226,0.6948525924535289
22,1.17216501280475,0.9960247704566457
23,6.914311210319882,0.7846007374416273
24,-1.0629198627059082,0.117954215912883
25,1.682051540819794,1.5842031186850398
26,2.4040947668589947,2.4631040422155346
27,4.231039661666363,0.3347007339097545
28,7.287844768082354,1.4668966359265145
29,3.801323021030517,1.4167876401825064
30,7.14995024768346,-0.22558539253405488
31,4.186948902029728,0.45375825742929876
32,2.4590329075982105,0.28762893674026513
33,4.684393745768478,-0.19580325153223038
34,6.532465391067953,0.6558338689405296
35,8.080982065994176,-0.28089946988499265
36,6.649919281612919,0.2957832223460022
37,7.332581437497688,-0.18724219929175337
38,2.4738968208405794,-0.17536648173909541
39,5.292637827579945,1.9925436876760174
40,0.9113193741789238,-0.46102583491071125
41,6.6051905737850625,0.9189109308345944
42,0.7457217297622422,-0.1984872946725947
43,4.576528045128306,0.11027755493245887
44,5.592103264560127,0.25547681926776833
45,2.4503659501210886,1.1528456032781118
46,5.603069612051696,0.8466084820448708
47,2.5627101784170234,1.110488070813904
48,5.905003717770468,1.3005127039539683
49,2.7587751721808043,1.7884879113104821
50,3.7766369611850283,0.12978259168525677
51,2.4009901200449164,1.7691461732669302
52,-0.19948516521084833,-0.2768488302883524
53,5.916790232835092,1.328420296150661
54,2.979102343151385,-0.5741218497307415
55,6.532659641144078,0.6488524629145119
56,-1.273860210025465,-1.2420504601308155
57,1.9797864610754365,0.9455938001084463
58,7.841008128892402,0.0757948822142377
59,6.463107981336458,0.9076377712694088
60,1.3759022714123108,0.7493997951279225
61,5.036891522527765,1.5132706193338448
62,8.030133154858442,-0.04472228106963241
63,5.85940876526474,2.0637960931659607
64,6.663759994556833,1.2469773783548557
65,5.983524973986257,1.4658667612874328
66,3.5448229459839853,-0.1912974551580928
67,2.0691792333264747,1.0826363374091585
68,4.557750681965627,-0.03414004558981896
69,1.5905294394800118,0.8949632640550187
70,0.7603791870326116,-0.5081241913712422
71,0.16721011003623262,-1.158733449043325
72,4.756492761536057,-0.6333335758217776
73,8.390092940580201,-1.1166709482572292
74,3.645805049228281,-0.9014538392531638
75,-0.3293730577174445,-0.7211179437139436
76,8.177933940371924,-0.04384808466344881
77,-0.9632458464095788,0.19923805881285778
78,4.049557251721762,0.06930075362501803
79,7.86317927702845,0.05721143416832701
80,-0.08590558459571225,-0.7298502672006004
81,6.216721835863005,1.6441676521796698
82,1.6688378745823558,1.1781923623782466
83,0.8628946441524088,1.0030683686992776
84,2.5100617301146624,1.5947520676655444
85,-0.212400067650104,-0.28431687982543635
86,8.598774431406296,0.7269560045014664
87,-0.7189806868204721,-0.7608419712384565
88,2.8249943788965193,0.9958137166880229
89,3.1492633071821983,-1.1827505895096104
90,-0.5277218058054312,0.4502605894349392
91,1.355140044128675,-0.05812115257907502
92,2.7055464631007644,0.4932640226149567
93,2.252107758193017,1.3825194231684104
94,2.096326652887831,0.12886333704635544
95,4.186073512375915,-1.1307580584253392
96,8.282158248557712,0.5790639549539385
97,6.211362949242884,1.550428870020263
98,7.319451184232995,1.082213577976621
99,3.756493974933186,-0.01650900337797289
100,5.35040561861852,-1.6773772338201276
101,4.379168970405599,0.7296456778679369
102,0.5564774590551494,0.31361837348725474
103,1.9918376685947894,0.7731496106217387
104,7.878348350340278,0.8066031504813701
105,-0.08404123211319965,0.4847161623294048
106,8.463227556403103,-0.275437236305984
107,8.67886616483946,0.16935392659541088
108,1.9516500667742296,1.0377571785189494
109,7.692169633733959,-0.9506256651873839
110,8.050395713678984,0.19435736749675747
111,6.245613014955384,0.31460220461698996
112,6.3466763725346285,0.7458002751661323
113,0.24774729618526728,-0.39806713109004693
114,0.4219860706840381,1.0676498594051889
115,0.29984408691910375,0.3505414621340426
116,0.28106347166738654,0.599246727593064
117,7.971191484949726,-0.19070484967893472
118,8.22534938386616,0.24044273962874613
119,6.023068245988616,0.9852891488734477
120,-0.32918527691171895,0.12617709639549232
121,-0.05682538136213467,0.15214967144849229
122,0.8831576213839629,-0.4702023371683319
123,7.545701541129419,0.36713610900642546
124,4.589820037755544,-0.012570520372173289
125,1.6820066814712915,1.0964521066791828
126,3.91476956372249,0.49995917345514995
127,1.1209302667670293,-0.057481773303914796
128,2.87776151275168,0.12655979187143962
129,7.558761911720643,1.467527672727814
130,5.747352896756992,1.1956496883593324
131,1.2575880723872876,1.1800840222973046
132,4.4512202009603685,0.19025136381431823
133,8.430890325531106,-0.1501434232099496
134,3.279974033208986,-0.09943044507787846
135,0.8457705621817244,1.234495558869738
136,7.333141731342588,0.4576815738780951
137,2.533395750556913,1.6824841139641886
138,8.111857760239682,0.4971952795997622
139,3.8605855621043563,-0.4067714700761276
140,2.378292818293951,1.7334356361807846
141,1.7439861380037194,1.0384086391085008
142,8.607720916912324,0.5683890837354013
143,7.5203965074817205,0.8728993178428037
144,4.732341348228717,-0.8089737767575808
145,5.506028901231305,1.669378158151733
146,1.5982117114138852,1.1342956157252364
147,5.535910138379482,0.4648840339276304
148,8.251753487118837,0.27230079135588686
149,5.717528665375595,1.870145191715567
150,4.089960297098896,-0.2491847984369606
151,5.278837991479816,0.6464767664525064
152,6.985309663227012,2.6139004249894384
153,5.2369518302819476,1.6329748978636758
154,1.4154152902274482,2.0371778194944223
155,2.7520015681135974,1.6811751294979715
156,2.4371212405010803,0.5397801027489095
157,-0.23497188643176092,0.29536968223999066
158,1.3970197079707376,1.4741649207430563
159,0.3442835174430346,0.7349775672935047
160,6.647877810180561,1.5875637180477544
161,8.014023405972349,0.27067201557930515
162,0.48438491172643716,-1.1860837160007067
163,7.454403790064035,-0.998066395797256
164,6.057552247437144,0.8048674447372692
165,8.025950325739013,0.8191442655076513
166,0.9908619222582906,-0.4491286152815304
167,5.730199439002216,1.5393662055057358
168,2.1952781769092784,0.945661951224154
169,8.584186627879495,-0.326651174931268
170,3.7506283743065496,0.08450278592309197
171,1.764013488931306,0.5329355483427143
172,2.193546042798322,1.2240134662790638
173,5.110824926338287,1.2129685800271401
174,1.0077812966194153,0.225239154830583
175,3.6480304294886716,0.3793884025045812
176,3.6793316751749816,-0.629807227997386
177,1.7054166304604919,0.9078929075798463
178,7.770567782422665,-0.6907828663430828
179,0.9141982658871164,-0.41474390134288747
180,1.6466176721175927,0.4783486299020462
